ID,Amenities
41811152,
41873648,"['Servicios básicosToallas, sábanas, jabón y papel higiénico', 'Perchas', 'Plancha', 'Aire acondicionado', 'Calefacción', 'Cámaras de seguridad en los exteriores de la propiedad', 'Extintor de incendios', 'Botiquín', 'Zona para trabajar', 'Patio o balcón', 'Piscina', 'DesayunoDesayuno incluido', 'Recepción por parte del anfitrión', 'No disponible: CocinaCocina', 'No disponible: WifiWifi', 'No disponible: TVTV', 'No disponible: LavadoraLavadora', 'No disponible: Secador de peloSecador de pelo', 'No disponible: Detector de humoDetector de humoEs posible que este espacio no tenga un detector de humo. Si tienes alguna pregunta, ponte en contacto con el anfitrión.', 'No disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoEs posible que este espacio no tenga un detector de monóxido de carbono. Si tienes alguna pregunta, ponte en contacto con el anfitrión.', 'No disponible: ChampúChampú', 'No disponible: Entrada independienteEntrada independiente']"
41893467,"['Secador de pelo', 'Lavadora', 'Secadora', 'Servicios básicosToallas, sábanas, jabón y papel higiénico', 'Perchas', 'Plancha', 'TV', 'Chimenea interior', 'Calefacción', 'Wifi', 'CocinaCocina disponible para el uso de los huéspedes', 'Entrada independienteEntrada por otra calle o edificio', 'Aparcamiento gratuito en las instalaciones', 'Piscina', 'No disponible: Cámaras de seguridad en los exteriores de la propiedadCámaras de seguridad en los exteriores de la propiedad', 'No disponible: Aire acondicionadoAire acondicionado', 'No disponible: Detector de humoDetector de humoEs posible que este espacio no tenga un detector de humo. Si tienes alguna pregunta, ponte en contacto con el anfitrión.', 'No disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoEs posible que este espacio no tenga un detector de monóxido de carbono. Si tienes alguna pregunta, ponte en contacto con el anfitrión.', 'No disponible: Agua calienteAgua caliente']"
41898516,"['Vistas a la bahía', 'Vistas al mar', 'Vistas a la montaña', 'Vistas al mar', 'Bañera', 'Secador de pelo', 'Productos de limpieza', 'Champú', 'Gel de ducha', 'Bidé', 'Ducha exterior', 'Agua caliente', 'Lavadora', 'Servicios básicosToallas, sábanas, jabón y papel higiénico', 'Perchas', 'Ropa de cama', 'Almohadas y mantas adicionales', 'Persianas o cortinas opacas', 'Plancha', 'Tendedero para ropa', 'Espacio para guardar la ropa: armario', 'TV', 'Cuna: disponible previa solicitudEstándar (132\xa0cm de largo x 71\xa0cm de ancho)', 'Trona de mesa: disponible previa solicitud', 'Ventiladores portátiles', 'Calefacción', 'Extintor de incendios', 'Botiquín', 'Wifi', 'Zona para trabajar', 'CocinaCocina disponible para el uso de los huéspedes', 'Frigorífico de MIELE', 'Utensilios básicos de cocinaCazuelas y sartenes, aceite, sal y pimienta', 'Platos y cubiertosCuencos, palillos, platos, tazas, etc.', 'Congelador', 'Lavavajillas', 'Fogón', 'Horno de MIELE', 'Cafetera: Nespresso', 'Copas de vino', 'Mesa de comedor', 'CostaJusto al lado de una masa de agua', 'Acceso compartido a la playa (primera línea)Los huéspedes pueden disfrutar de una playa cercana', 'Patio traseroUn espacio abierto en la propiedad generalmente cubierto de césped', 'Aparcamiento gratuito en las instalaciones', 'Aparcamiento gratuito en la calle', 'Admite mascotasLos animales de asistencia siempre están permitidos', 'Recepción por parte del anfitrión', 'No disponible: Cámaras de seguridad en los exteriores de la propiedadCámaras de seguridad en los exteriores de la propiedad', 'No disponible: SecadoraSecadora', 'No disponible: Aire acondicionadoAire acondicionado', 'No disponible: Detector de humoDetector de humoNo hay detector de humo en la propiedad.', 'No disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoEl anfitrión ha indicado que no es necesario ningún detector de monóxido de carbono. Si tienes alguna pregunta, ponte en contacto con él.']"
41919614,"['Secador de pelo', 'Perchas', 'Wifi', 'CostaJusto al lado de una masa de agua', 'Piscina', 'DesayunoDesayuno incluido', 'No disponible: CocinaCocina', 'No disponible: TVTV', 'No disponible: LavadoraLavadora', 'No disponible: Aire acondicionadoAire acondicionado', 'No disponible: Servicios básicosServicios básicos', 'No disponible: Detector de humoDetector de humoEs posible que este espacio no tenga un detector de humo. Si tienes alguna pregunta, ponte en contacto con el anfitrión.', 'No disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoEs posible que este espacio no tenga un detector de monóxido de carbono. Si tienes alguna pregunta, ponte en contacto con el anfitrión.', 'No disponible: ChampúChampú', 'No disponible: Entrada independienteEntrada independiente', 'No disponible: CalefacciónCalefacción']"
41919619,"['Perchas', 'Persianas o cortinas opacas', 'Plancha', 'Aire acondicionado', 'Wifi', 'CostaJusto al lado de una masa de agua', 'Piscina', 'DesayunoDesayuno incluido', 'No disponible: CocinaCocina', 'No disponible: TVTV', 'No disponible: LavadoraLavadora', 'No disponible: Secador de peloSecador de pelo', 'No disponible: Servicios básicosServicios básicos', 'No disponible: Detector de humoDetector de humoEs posible que este espacio no tenga un detector de humo. Si tienes alguna pregunta, ponte en contacto con el anfitrión.', 'No disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoEs posible que este espacio no tenga un detector de monóxido de carbono. Si tienes alguna pregunta, ponte en contacto con el anfitrión.', 'No disponible: ChampúChampú', 'No disponible: Entrada independienteEntrada independiente', 'No disponible: CalefacciónCalefacción']"
41919623,"['Perchas', 'Persianas o cortinas opacas', 'Plancha', 'Aire acondicionado', 'Calefacción', 'Piscina', 'DesayunoDesayuno incluido', 'No disponible: CocinaCocina', 'No disponible: WifiWifi', 'No disponible: TVTV', 'No disponible: LavadoraLavadora', 'No disponible: Secador de peloSecador de pelo', 'No disponible: Servicios básicosServicios básicos', 'No disponible: Detector de humoDetector de humoEs posible que este espacio no tenga un detector de humo. Si tienes alguna pregunta, ponte en contacto con el anfitrión.', 'No disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoEs posible que este espacio no tenga un detector de monóxido de carbono. Si tienes alguna pregunta, ponte en contacto con el anfitrión.', 'No disponible: ChampúChampú', 'No disponible: Entrada independienteEntrada independiente']"
41919625,
41971221,"['Agua caliente', 'Lavadora', 'Ropa de cama', 'Plancha', 'Espacio para guardar la ropa', 'TV', 'Cuna', 'Trona', 'Aire acondicionado', 'Extintor de incendios', 'Wifi', 'CocinaCocina disponible para el uso de los huéspedes', 'Frigorífico', 'Microondas', 'Utensilios básicos de cocinaCazuelas y sartenes, aceite, sal y pimienta', 'Platos y cubiertosCuencos, palillos, platos, tazas, etc.', 'Lavavajillas', 'Horno', 'Hervidor de agua', 'Cafetera', 'Copas de vino', 'Tostadora', 'Mesa de comedor', 'Entrada independienteEntrada por otra calle o edificio', 'Patio traseroUn espacio abierto en la propiedad generalmente cubierto de césped', 'Barbacoa', 'Piscina', 'Disponible para estancias largasPermite estancias de 28 días o más', 'No disponible: Secador de peloSecador de pelo', 'No disponible: Servicios básicosServicios básicos', 'No disponible: Detector de humoDetector de humoNo hay detector de humo en la propiedad.', 'No disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo hay detector de monóxido de carbono en la propiedad.', 'No disponible: ChampúChampú', 'No disponible: CalefacciónCalefacción']"
41981924,"['Vistas a la montaña', 'Vistas al mar', 'Secador de pelo', 'Lavadora', 'Servicios básicosToallas, sábanas, jabón y papel higiénico', 'Ropa de cama', 'Plancha', 'TV', 'Cuna', 'Trona', 'Juegos de mesa', 'Aire acondicionado', 'Ventiladores portátiles', 'Calefacción', 'Botiquín', 'Wifi', 'CocinaCocina disponible para el uso de los huéspedes', 'Frigorífico', 'Microondas', 'Utensilios básicos de cocinaCazuelas y sartenes, aceite, sal y pimienta', 'Platos y cubiertosCuencos, palillos, platos, tazas, etc.', 'Congelador', 'Fogón', 'Horno', 'Hervidor de agua', 'Cafetera', 'Tostadora', 'Batidora', 'CostaJusto al lado de una masa de agua', 'Entrada independienteEntrada por otra calle o edificio', 'Patio o balcón', 'Barbacoa', 'Aparcamiento gratuito en la calle', 'No disponible: Detector de humoDetector de humoEs posible que este espacio no tenga un detector de humo. Si tienes alguna pregunta, ponte en contacto con el anfitrión.', 'No disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoEs posible que este espacio no tenga un detector de monóxido de carbono. Si tienes alguna pregunta, ponte en contacto con el anfitrión.', 'No disponible: ChampúChampú']"
41994872,"['Vistas a la montaña', 'Vistas al jardín', 'Secador de pelo', 'Agua caliente', 'Lavadora', 'Servicios básicosToallas, sábanas, jabón y papel higiénico', 'Ropa de cama', 'Plancha', 'TV', 'Cuna', 'Trona', 'Aire acondicionado', 'Calefacción', 'Wifi', 'CocinaCocina disponible para el uso de los huéspedes', 'Frigorífico', 'Microondas', 'Utensilios básicos de cocinaCazuelas y sartenes, aceite, sal y pimienta', 'Platos y cubiertosCuencos, palillos, platos, tazas, etc.', 'Congelador', 'Fogón', 'Horno', 'Cafetera', 'Patio o balcón', 'Patio traseroUn espacio abierto en la propiedad generalmente cubierto de césped', 'Mobiliario exterior', 'Aparcamiento gratuito en la calle', 'Piscina De uso compartido', 'AscensorEl alojamiento o edificio dispone de un ascensor de al menos 132\xa0centímetros de profundidad cuya puerta mide como mínimo 81\xa0centímetros de ancho.', 'Apto para fumadores', 'No disponible: Detector de humoDetector de humoNo hay detector de humo en la propiedad.', 'No disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo hay detector de monóxido de carbono en la propiedad.', 'No disponible: ChampúChampú', 'No disponible: Entrada independienteEntrada independiente']"
42029254,"['Vistas al perfil urbano', 'Secador de pelo', 'Bidé', 'Agua caliente', 'Lavadora', 'Servicios básicosToallas, sábanas, jabón y papel higiénico', 'Perchas', 'Ropa de cama', 'Plancha', 'Espacio para guardar la ropa', 'TV', 'Trona', 'Aire acondicionado', 'Ventiladores portátiles', 'Cámaras de seguridad en los exteriores de la propiedadThe alarm system will be disabled during your stay. The cameras are located at the entrance and in the common areas and will not record during your stay.', 'Wifi', 'CocinaCocina disponible para el uso de los huéspedes', 'Microondas', 'Platos y cubiertosCuencos, palillos, platos, tazas, etc.', 'Lavavajillas', 'Horno', 'Hervidor de agua', 'Cafetera', 'Tostadora', 'Batidora', 'Mesa de comedor', 'Patio o balcón', 'Patio traseroUn espacio abierto en la propiedad generalmente cubierto de césped', 'Mobiliario exterior', 'Aparcamiento gratuito en las instalaciones', 'Llegada autónoma', 'Caja de seguridad para llaves', 'No disponible: Detector de humoDetector de humoEs posible que este espacio no tenga un detector de humo. Si tienes alguna pregunta, ponte en contacto con el anfitrión.', 'No disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoEs posible que este espacio no tenga un detector de monóxido de carbono. Si tienes alguna pregunta, ponte en contacto con el anfitrión.', 'No disponible: ChampúChampú', 'No disponible: Entrada independienteEntrada independiente', 'No disponible: CalefacciónCalefacción']"
42038701,"['Secador de pelo', 'Champú', 'Agua caliente', 'Servicios básicosToallas, sábanas, jabón y papel higiénico', 'Televisión con televisión por cable estándar', 'Aire acondicionado', 'Calefacción', 'Detector de monóxido de carbono', 'Extintor de incendios', 'Wifi', 'Cafetera', 'Mobiliario exterior', 'AscensorEl alojamiento o edificio dispone de un ascensor de al menos 132\xa0centímetros de profundidad cuya puerta mide como mínimo 81\xa0centímetros de ancho.', 'Gimnasio', 'DesayunoDesayuno incluido', 'No disponible: CocinaCocina', 'No disponible: LavadoraLavadora', 'No disponible: Detector de humoDetector de humoEs posible que este espacio no tenga un detector de humo. Si tienes alguna pregunta, ponte en contacto con el anfitrión.', 'No disponible: Entrada independienteEntrada independiente']"
42091607,
42133474,"['Vistas al mar', 'Bañera', 'Secador de pelo', 'Agua caliente', 'Lavadora', 'Servicios básicosToallas, sábanas, jabón y papel higiénico', 'Ropa de cama', 'Plancha', 'TV', 'Cuna', 'Trona', 'Aire acondicionado', 'Calefacción', 'Wifi', 'CocinaCocina disponible para el uso de los huéspedes', 'Frigorífico', 'Microondas', 'Utensilios básicos de cocinaCazuelas y sartenes, aceite, sal y pimienta', 'Platos y cubiertosCuencos, palillos, platos, tazas, etc.', 'Congelador', 'Lavavajillas', 'Fogón', 'Horno', 'Cafetera', 'Patio o balcón', 'Llegada autónoma', 'Caja de seguridad para llaves', 'No disponible: Detector de humoDetector de humoNo hay detector de humo en la propiedad.', 'No disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo hay detector de monóxido de carbono en la propiedad.', 'No disponible: ChampúChampú', 'No disponible: Entrada independienteEntrada independiente']"
42194722,"['Secador de pelo', 'Gel de ducha', 'Lavadora', 'Secadora', 'Servicios básicosToallas, sábanas, jabón y papel higiénico', 'Perchas', 'Ropa de cama', 'Plancha', 'TV', 'Aire acondicionado', 'Wifi', 'CocinaCocina disponible para el uso de los huéspedes', 'Frigorífico', 'Microondas', 'Utensilios básicos de cocinaCazuelas y sartenes, aceite, sal y pimienta', 'Platos y cubiertosCuencos, palillos, platos, tazas, etc.', 'Lavavajillas', 'Fogón', 'Horno', 'Cafetera', 'Entrada independienteEntrada por otra calle o edificio', 'Patio o balcón', 'Patio traseroUn espacio abierto en la propiedad generalmente cubierto de césped', 'Barbacoa', 'Aparcamiento gratuito en las instalaciones', 'No disponible: Detector de humoDetector de humoEs posible que este espacio no tenga un detector de humo. Si tienes alguna pregunta, ponte en contacto con el anfitrión.', 'No disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoEs posible que este espacio no tenga un detector de monóxido de carbono. Si tienes alguna pregunta, ponte en contacto con el anfitrión.', 'No disponible: CalefacciónCalefacción', 'No disponible: Agua calienteAgua caliente']"
42212643,"['Servicios básicosToallas, sábanas, jabón y papel higiénico', 'Perchas', 'Calefacción', 'CocinaCocina disponible para el uso de los huéspedes', 'Frigorífico', 'Utensilios básicos de cocinaCazuelas y sartenes, aceite, sal y pimienta', 'Platos y cubiertosCuencos, palillos, platos, tazas, etc.', 'Acceso a la playa, primera líneaLos huéspedes pueden disfrutar de una playa cercana', 'Entrada independienteEntrada por otra calle o edificio', 'Aparcamiento gratuito en las instalaciones', 'Aparcamiento gratuito en la calle', 'Recepción por parte del anfitrión', 'No disponible: WifiWifi', 'No disponible: TVTV', 'No disponible: LavadoraLavadora', 'No disponible: SecadoraSecadora', 'No disponible: Aire acondicionadoAire acondicionado', 'No disponible: Detector de humoDetector de humoEs posible que este espacio no tenga un detector de humo. Si tienes alguna pregunta, ponte en contacto con el anfitrión.', 'No disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoEs posible que este espacio no tenga un detector de monóxido de carbono. Si tienes alguna pregunta, ponte en contacto con el anfitrión.', 'No disponible: Agua calienteAgua caliente']"
42238590,
42239180,"['Bañera', 'Secador de pelo', 'Agua caliente', 'Lavadora', 'Perchas', 'Ropa de cama', 'Plancha', 'Conexión Ethernet', 'TV', 'Cuna', 'Trona', 'Aire acondicionado', 'Extintor de incendios', 'Botiquín', 'Wifi', 'CocinaCocina disponible para el uso de los huéspedes', 'Frigorífico', 'Microondas', 'Platos y cubiertosCuencos, palillos, platos, tazas, etc.', 'Lavavajillas', 'Fogón', 'Cafetera', 'CostaJusto al lado de una masa de agua', 'Acceso a la playa, primera líneaLos huéspedes pueden disfrutar de una playa cercana', 'Entrada independienteEntrada por otra calle o edificio', 'Patio o balcón', 'Barbacoa', 'Aparcamiento gratuito en las instalaciones', 'Admite mascotasLos animales de asistencia siempre están permitidos', 'Disponible para estancias largasPermite estancias de 28 días o más', 'No disponible: Servicios básicosServicios básicos', 'No disponible: Detector de humoDetector de humoEs posible que este espacio no tenga un detector de humo. Si tienes alguna pregunta, ponte en contacto con el anfitrión.', 'No disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoEs posible que este espacio no tenga un detector de monóxido de carbono. Si tienes alguna pregunta, ponte en contacto con el anfitrión.', 'No disponible: ChampúChampú', 'No disponible: CalefacciónCalefacción']"
42240361,
42261185,"['Secador de pelo', 'Agua caliente', 'Lavadora', 'Servicios básicosToallas, sábanas, jabón y papel higiénico', 'Perchas', 'Ropa de cama', 'Persianas o cortinas opacas', 'Plancha', 'Tendedero para ropa', 'Caja fuerte', 'TV', 'Aire acondicionado', 'Calefacción', 'Wifi', 'CocinaCocina disponible para el uso de los huéspedes', 'Frigorífico', 'Microondas', 'Utensilios básicos de cocinaCazuelas y sartenes, aceite, sal y pimienta', 'Platos y cubiertosCuencos, palillos, platos, tazas, etc.', 'Lavavajillas', 'Fogón', 'Horno', 'Hervidor de agua', 'Cafetera', 'Copas de vino', 'Tostadora', 'Mesa de comedor', 'Acceso compartido a la playaLos huéspedes pueden disfrutar de una playa cercana', 'Entrada independienteEntrada por otra calle o edificio', 'Lavandería cercana', 'Patio o balcón (privada)', 'Tumbonas', 'Aparcamiento gratuito en la calle', 'AscensorEl alojamiento o edificio dispone de un ascensor de al menos 132\xa0centímetros de profundidad cuya puerta mide como mínimo 81\xa0centímetros de ancho.', 'Disponible para estancias largasPermite estancias de 28 días o más', 'Recepción por parte del anfitrión', 'No disponible: SecadoraSecadora', 'No disponible: Detector de humoDetector de humoEs posible que este espacio no tenga un detector de humo. Si tienes alguna pregunta, ponte en contacto con el anfitrión.', 'No disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoEs posible que este espacio no tenga un detector de monóxido de carbono. Si tienes alguna pregunta, ponte en contacto con el anfitrión.']"
42349953,"['Vistas al perfil urbano', 'Bañera', 'Secador de pelo', 'Agua caliente', 'Lavadora', 'Servicios básicosToallas, sábanas, jabón y papel higiénico', 'Perchas', 'Ropa de cama', 'Plancha', 'Espacio para guardar la ropa', 'TV', 'Trona', 'Aire acondicionado', 'Ventiladores portátiles', 'Cámaras de seguridad en los exteriores de la propiedadThe alarm system will be disabled during your stay. The cameras are located at the entrance and in the common areas and will not record during your stay.', 'Wifi', 'CocinaCocina disponible para el uso de los huéspedes', 'Microondas', 'Platos y cubiertosCuencos, palillos, platos, tazas, etc.', 'Lavavajillas', 'Horno', 'Hervidor de agua', 'Cafetera', 'Tostadora', 'Batidora', 'Entrada independienteEntrada por otra calle o edificio', 'Patio o balcón', 'Patio traseroUn espacio abierto en la propiedad generalmente cubierto de césped', 'Mobiliario exterior', 'Hamaca', 'Llegada autónoma', 'Caja de seguridad para llaves', 'No disponible: Detector de humoDetector de humoEs posible que este espacio no tenga un detector de humo. Si tienes alguna pregunta, ponte en contacto con el anfitrión.', 'No disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoEs posible que este espacio no tenga un detector de monóxido de carbono. Si tienes alguna pregunta, ponte en contacto con el anfitrión.', 'No disponible: ChampúChampú', 'No disponible: CalefacciónCalefacción']"
42367337,"['Vistas al jardín', 'Vistas a la montaña', 'Vistas a la piscina', 'Vistas al valle', 'Bañera', 'Secador de pelo', 'Productos de limpieza', 'Bidé', 'Ducha exterior', 'Agua caliente', 'Lavadora en el alojamiento (Gratis)', 'Secadora en el alojamiento (Gratis)', 'Servicios básicosToallas, sábanas, jabón y papel higiénico', 'Perchas', 'Ropa de camaRopa de cama de algodón', 'Almohadas y mantas adicionales', 'Persianas o cortinas opacas', 'Plancha', 'Tendedero para ropa', 'Caja fuerte', 'Mosquitera', 'Espacio para guardar la ropa: vestidor, armario y cómoda', 'Conexión Ethernet', 'Televisión de alta definición de 50\xa0pulgadas con Chromecast, HBO\xa0Max, Netflix, televisión por cable estándar', 'Piano', 'Sistema de sonido de JBL Altsvoz portátil - bluetooth', 'Videoconsola: PS5', 'Libros y material de lectura', 'Cuna', 'Parque/cunas de viaje', 'Libros y juguetes para edades entre De 5 a 10\xa0años', 'Trona', 'Juegos de mesa', 'Sistema de aire acondicionado sin conductos tipo split', 'Chimenea interior: de leña', 'Calefacción central', 'Detector de humo“en la cocina ”', 'Extintor de incendios', 'Botiquín', 'Wifi', 'Zona para trabajarEn una habitación con puerta', 'Wifi móvil', 'CocinaCocina disponible para el uso de los huéspedes', 'Frigorífico', 'Microondas', 'Utensilios básicos de cocinaCazuelas y sartenes, aceite, sal y pimienta', 'Platos y cubiertosCuencos, palillos, platos, tazas, etc.', 'Congelador', 'Lavavajillas', 'Cocina de inducción de Otro', 'Horno de acero inoxidable', 'Hervidor de agua', 'Cafetera: máquina de café expreso, Nespresso', 'Copas de vino', 'Tostadora', 'Bandeja de repostería', 'Batidora', 'Arrocera', 'Utensilios de barbacoaParrilla, carbón, brochetas de bambú/hierro, etc.', 'Mesa de comedor', 'Entrada independienteEntrada por otra calle o edificio', 'Patio o balcón (privada)', 'Patio trasero privado: Con valla en todo el perímetroUn espacio abierto en la propiedad generalmente cubierto de césped', 'Mobiliario exterior', 'Comedor al aire libre', 'Barbacoa: de gas', 'Tumbonas', 'Aparcamiento gratuito en la propiedad: 4\xa0plazas', 'Piscina: uso De uso privado, Exterior, disponible todo el año, disponible las 24\xa0horas, climatizada, infinita', 'Cargador para coches eléctricosLos huéspedes pueden cargar sus vehículos eléctricos en la propiedad', 'Admite mascotasLos animales de asistencia siempre están permitidos', 'Se permite dejar el equipajeOpción de llegar pronto o salir tarde para la comodidad de los huéspedes', 'Disponible para estancias largasPermite estancias de 28 días o más', 'Limpieza disponible durante la estancia', 'Recepción por parte del anfitrión', 'No disponible: Cámaras de seguridad en los exteriores de la propiedadCámaras de seguridad en los exteriores de la propiedadesquinas entradas puerta. sistema de alarma.', 'No disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoEl anfitrión ha indicado que no es necesario ningún detector de monóxido de carbono. Si tienes alguna pregunta, ponte en contacto con él.', 'No disponible: ChampúChampú']"
42368420,
42421830,
42448982,"['Vistas al patio', 'Vistas al jardín', 'Vistas a la piscina', 'Secador de pelo', 'Agua caliente', 'Lavadora en el alojamiento (Gratis)', 'Secadora en el alojamiento (Gratis)', 'Servicios básicosToallas, sábanas, jabón y papel higiénico', 'Perchas', 'Ropa de cama', 'Almohadas y mantas adicionales', 'Persianas o cortinas opacas', 'Plancha', 'Tendedero para ropa', 'Caja fuerte', 'Espacio para guardar la ropa: vestidor, armario, ropero y cómoda', 'Conexión Ethernet', 'Televisión de alta definición de 42\xa0pulgadas con televisión por cable estándar', 'Cuna', 'Parque/cunas de viaje', 'Trona', 'Platos y cubiertos para niños', 'Chimenea interior: de leña', 'Ventiladores portátiles', 'Calefacción', 'Extintor de incendios', 'Botiquín', 'Wifi', 'Zona para trabajarEn una zona común', 'CocinaCocina disponible para el uso de los huéspedes', 'Frigorífico', 'Microondas', 'Utensilios básicos de cocinaCazuelas y sartenes, aceite, sal y pimienta', 'Platos y cubiertosCuencos, palillos, platos, tazas, etc.', 'Lavavajillas', 'Horno', 'Cafetera', 'Copas de vino', 'Tostadora', 'Bandeja de repostería', 'Batidora', 'Utensilios de barbacoaParrilla, carbón, brochetas de bambú/hierro, etc.', 'Mesa de comedor', 'CostaJusto al lado de una masa de agua', 'Entrada independienteEntrada por otra calle o edificio', 'Patio o balcón (privada)', 'Patio trasero privado: Con valla en todo el perímetroUn espacio abierto en la propiedad generalmente cubierto de césped', 'Brasero exterior', 'Mobiliario exterior', 'Hamaca', 'Comedor al aire libre', 'Cocina exterior', 'Barbacoa', 'Elementos básicos para la playaToallas de playa, sombrilla, esterilla, equipo de snorkel', 'Tumbonas', 'Aparcamiento gratuito en las instalaciones', 'Aparcamiento gratuito en la calle', 'Piscina: uso De uso privado, Exterior, disponible todo el año, disponible las 24\xa0horas, piscina para nadar', 'Se permite dejar el equipajeOpción de llegar pronto o salir tarde para la comodidad de los huéspedes', 'Disponible para estancias largasPermite estancias de 28 días o más', 'Llegada autónoma', 'Caja de seguridad para llaves', 'No disponible: Aire acondicionadoAire acondicionado', 'No disponible: Detector de humoDetector de humoNo hay detector de humo en la propiedad.', 'No disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo hay detector de monóxido de carbono en la propiedad.']"
42488271,"['Vistas a la playa', 'Secador de pelo', 'Productos de limpieza', 'Agua caliente', 'Lavadora', 'Secadora', 'Servicios básicosToallas, sábanas, jabón y papel higiénico', 'Perchas', 'Ropa de camaRopa de cama de franela', 'Almohadas y mantas adicionales', 'Persianas o cortinas opacas', 'Plancha', 'Tendedero para ropa', 'Espacio para guardar la ropa: ropero', 'TV', 'Libros y material de lectura', 'Aire acondicionado', 'Ventiladores portátiles', 'Calefacción', 'Detector de humo', 'Wifi', 'Zona para trabajarEn una zona común', 'CocinaCocina disponible para el uso de los huéspedes', 'Frigorífico', 'Microondas', 'Utensilios básicos de cocinaCazuelas y sartenes, aceite, sal y pimienta', 'Platos y cubiertosCuencos, palillos, platos, tazas, etc.', 'Congelador', 'Lavavajillas', 'Cocina eléctrica', 'Hervidor de agua', 'Cafetera', 'Copas de vino', 'Tostadora', 'Bandeja de repostería', 'Utensilios de barbacoaParrilla, carbón, brochetas de bambú/hierro, etc.', 'Mesa de comedor', 'Café', 'Acceso compartido a la playaLos huéspedes pueden disfrutar de una playa cercana', 'Lavandería cercana', 'Bicicletas', 'Aparcamiento gratuito en las instalaciones', 'Aparcamiento gratuito en la calle', 'AscensorEl alojamiento o edificio dispone de un ascensor de al menos 132\xa0centímetros de profundidad cuya puerta mide como mínimo 81\xa0centímetros de ancho.', 'Cargador para coches eléctricosLos huéspedes pueden cargar sus vehículos eléctricos en la propiedad', 'Admite mascotasLos animales de asistencia siempre están permitidos', 'Se permite dejar el equipajeOpción de llegar pronto o salir tarde para la comodidad de los huéspedes', 'Limpieza disponible durante la estancia', 'No disponible: Cámaras de seguridad en los exteriores de la propiedadCámaras de seguridad en los exteriores de la propiedad', 'No disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoEs posible que este espacio no tenga un detector de monóxido de carbono. Si tienes alguna pregunta, ponte en contacto con el anfitrión.', 'No disponible: ChampúChampú', 'No disponible: Entrada independienteEntrada independiente']"
42532211,"['Vistas al jardín', 'Vistas al lago', 'Vistas a la montaña', 'Vistas a la piscina', 'Secador de pelo', 'Agua caliente', 'Lavadora', 'Servicios básicosToallas, sábanas, jabón y papel higiénico', 'Ropa de cama', 'Plancha', 'Televisión con televisión por cable estándar', 'Cuna', 'Trona', 'Sistema de aire acondicionado sin conductos tipo split', 'Extintor de incendios', 'Wifi', 'CocinaCocina disponible para el uso de los huéspedes', 'Frigorífico', 'Microondas', 'Utensilios básicos de cocinaCazuelas y sartenes, aceite, sal y pimienta', 'Platos y cubiertosCuencos, palillos, platos, tazas, etc.', 'Congelador', 'Lavavajillas', 'Fogón', 'Horno', 'Cafetera', 'Utensilios de barbacoaParrilla, carbón, brochetas de bambú/hierro, etc.', 'Patio o balcón (privada)', 'Mobiliario exterior', 'Comedor al aire libre', 'Barbacoa', 'Piscina: uso De uso privado, Exterior, disponible todo el año, disponible las 24\xa0horas', 'Llegada autónoma', 'Caja de seguridad para llaves', 'No disponible: Detector de humoDetector de humoNo hay detector de humo en la propiedad.', 'No disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo hay detector de monóxido de carbono en la propiedad.', 'No disponible: ChampúChampú', 'No disponible: Entrada independienteEntrada independiente', 'No disponible: CalefacciónCalefacción']"
